tag_clean,semantic_category,semantic_match_reason,n_uses,n_movies,n_users,top_user_uses,top_user_share,pct_movies,idf,passes_statistical_filters,is_reliable_tag,hard_rejection_reason,semantic_rejection_reason,rejection_reason_statistical
cheap scare scenes,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
checco zalone,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
check your brain at the door,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cheer the bad guys,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cheesy (bad),,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cheesy clues,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cheesy one-liners,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cheesy scene,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
chelcie ross,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
chelentano,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
chemical accident,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cherished artifact,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
chestburster,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
child refugees,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
child sexual assault,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
childish comic relief,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
children raising children,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
chilie,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
chinese empire,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
chinese fairytales,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
chliché,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
chloe grace moretz as carrie,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
chloã« grace moretz,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
chocolaterie,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
chris helmsworth,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
chris hemsworth should have been gay,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
chris wedge,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
chris williams,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
christ imagery,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
christian cooke,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
christian values,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
christina cox,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
christmas family photograph,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
christmas parade,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
christmas photo,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
christmas shopping,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
christopher isherwood,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
christopher knights,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
christopher priest,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
christopher smith,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
christopher soren kelly,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
chronic shyness,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
chronicles of riddick,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
chuku modu,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
church meeting,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
church of scotland,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
chutes and ladders,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cilantro,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cine argentino,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cinema veritã©,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cinemotography,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
circo,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
circus sideshow,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
citrus tree,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
city editor,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
civile bombing,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
claes bang,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
classic disney,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
classic disney movie,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
classic fairy tales,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
classic funny,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
classic horror brought to life,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
classic noir in high school enviroment,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
classic silly,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
classic soundtrack,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
classic update,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
classic war movie,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
"classic, sci-fi",,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
claude zidi,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
claudia black,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
claudia gerini,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
claudio fragasso being butthurt,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
clay-mation,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
clear mind,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
clear salvation message,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
cleavon little,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
cliche depiction of writers and artists,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cliche villains,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
climbing wall,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
clint,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cobb's wife,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
coccaine,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
coelacanth fish,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cognitive disability,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cohen has balls,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
colin ford,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
colin o'donoghue,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
collapsing from exhaustion,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
colony collapse disorder,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
color version,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
com un documental,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
comedic in parts,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
comedy action,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
comedy independent must-see,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
comedy musical,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
comedy-horror,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
comedy/drama,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
comedy/horror,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
comfort movie,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
comic book heroes,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
comic feel,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
command line interface,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
commodus,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
communist china,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
communist witch-hunt,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
community meeting,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
compelling argument,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
competent actors,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
competition with self,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
complicated relationship,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
computers science,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
conclusion of trilogy,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
confronting stereotypes,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
congenital heart defect,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
construction workers,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
consumption the illness,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cool beans,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cool costume,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cool end,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cool transitions,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
copyright law,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
corals,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cornea transplant - sees ghosts,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
corneliu porumboiu,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
corrupt fbi agents,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
corrupted cop,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cortisone,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cosmetics industry,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cosmic adventure,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cotton farmer,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
could've made a better selection from the tv series,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
couldn't bear to watch it all,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
counter-revolutionary,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
countercultural,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
couple movie,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
course,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
courtney chase,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
cow girl sex position,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
cow herder,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
crack use,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
crafty,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
craig roberts,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
crazy ass movie,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
crazy ex is crazy,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
crazy genius,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
crazy guy from american pie,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
crazy kinski,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
crazy wife,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
creating a news story,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
creative production,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
creative profanity,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
creature effects,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
crime biography,,,2,1,2,1,0.5,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
